cycle_count,nominal_capacity_ah,voltage_v,current_a,temperature_c,charge_voltage,discharge_cutoff,avg_charge_current,avg_discharge_curr,depth_of_discharge,charge_time_h,rest_time_h,coulombic_efficiency,internal_resistance,max_temp_seen,min_temp_seen,humidity_pct,overcharge_events,overdischarge_events,battery_chemistry,battery_age_days,soh_percent,rul_cycles,fault_type,fault_label
1710,75,3.9561,-11.689,5.0,4.1592,2.7067,0.507,2.514,0.8868,5.346,10.043,0.97887,0.16906,13.24,-2.09,46.1,1,1,NMC,1204,62.85,0,0,Normal
464,75,3.2631,-9.488,22.35,4.2179,2.5074,2.252,0.884,0.5632,6.687,5.114,1.0,0.0788,26.56,20.15,47.7,1,0,LTO,306,87.05,7567,3,Deep_Discharge
103,60,3.7357,13.673,22.8,4.0792,2.6467,0.362,2.471,0.4885,5.126,11.222,1.0,0.05375,33.86,19.88,50.8,0,0,NMC,88,97.09,1388,0,Normal
1627,50,3.0131,3.346,39.08,4.1314,2.8535,0.487,4.627,0.8832,0.515,11.545,0.96463,0.16336,53.8,35.19,49.0,3,0,LTO,1098,65.76,6421,0,Normal
697,75,3.2958,11.638,14.38,4.2226,2.6014,1.945,4.405,0.7321,5.345,8.604,0.96877,0.09421,28.55,2.03,70.6,0,0,LFP,485,85.92,2290,2,Overcharge
1995,50,4.1184,5.42,42.97,4.1927,2.9994,1.467,0.615,0.4771,1.708,7.87,1.0,0.2036,46.01,31.01,52.4,3,1,NMC,1392,57.94,0,0,Normal
1818,50,4.1214,7.594,37.47,4.2229,2.5241,0.21,2.314,0.9214,1.685,9.848,0.98586,0.18951,54.53,24.63,14.3,1,2,LFP,1302,62.88,1125,2,Overcharge
1525,75,3.6342,-8.144,40.45,4.0695,2.5682,1.302,2.646,0.6772,3.314,1.642,0.97196,0.15809,45.5,36.86,43.1,3,1,NMC,1078,67.57,0,3,Deep_Discharge
1716,60,3.8184,-39.96,25.73,4.1727,2.8934,0.9,3.517,0.3167,6.25,9.319,0.96801,0.17659,28.46,15.23,67.3,3,0,LTO,1254,62.91,6265,0,Normal
1705,150,4.0383,3.867,25.8,4.0285,2.988,2.64,3.88,0.6688,1.05,5.236,1.0,0.17751,34.23,15.57,22.0,2,0,NMC,1203,64.8,0,0,Normal
1722,60,4.1899,13.798,22.13,4.1541,2.977,2.183,4.177,0.9686,4.047,10.976,0.97343,0.1756,22.9,18.65,52.8,1,0,NCA,1213,63.14,0,3,Deep_Discharge
174,100,3.5103,5.717,35.81,4.076,2.8991,2.265,3.063,0.4134,7.147,1.128,0.94125,0.06003,39.1,34.64,72.0,1,0,LFP,121,97.38,2838,0,Normal
1757,75,3.6143,-14.92,26.48,4.1754,2.9865,2.863,4.435,0.5107,4.015,2.205,1.0,0.18693,38.22,22.0,40.8,0,1,NCA,1205,65.3,0,0,Normal
744,100,3.4027,-11.576,21.92,4.0355,2.9204,2.188,2.871,0.4599,2.699,4.343,0.96699,0.10289,22.12,15.75,13.3,1,0,NMC,519,85.37,774,0,Normal
1697,60,2.9044,49.142,26.46,4.1664,2.529,0.65,0.311,0.4542,2.444,11.644,0.97319,0.16931,35.4,13.55,27.7,2,1,NMC,1129,65.12,0,3,Deep_Discharge
1444,150,3.4131,7.035,33.71,4.1771,2.9228,2.824,2.401,0.3541,7.909,7.072,0.96027,0.15477,49.3,19.75,51.4,1,1,NMC,995,70.58,22,0,Normal
1157,75,3.9464,-46.955,17.37,4.2143,2.7419,0.517,0.974,0.6265,1.13,11.026,0.94734,0.13835,22.63,12.21,62.8,2,1,NMC,839,76.45,300,0,Normal
1414,100,3.9671,-11.485,20.49,4.1718,2.7284,0.739,2.956,0.8729,3.47,11.255,0.97356,0.15327,37.18,6.64,67.9,1,0,NCA,1007,70.08,0,2,Overcharge
1759,60,4.0939,-4.341,43.5,4.1307,2.5013,0.998,3.468,0.468,6.072,0.405,0.98559,0.17215,62.74,29.37,65.1,2,2,NCA,1210,62.02,0,3,Deep_Discharge
1524,50,2.8746,-24.767,20.93,4.196,2.8101,0.69,3.469,0.7978,2.665,8.762,0.98936,0.16178,33.34,9.96,57.0,0,2,NMC,1065,69.81,0,0,Normal
664,100,3.5644,-2.597,44.47,4.0711,2.8358,0.251,2.554,0.7011,6.801,3.347,0.97316,0.09109,62.14,34.1,54.9,1,1,NCA,460,89.14,397,0,Normal
32,50,2.9558,-9.858,24.73,4.1694,2.8954,1.486,3.641,0.4486,5.041,4.745,0.99721,0.03827,41.33,17.96,51.4,0,0,NCA,12,100.0,1111,0,Normal
54,75,3.0911,3.917,16.44,4.1811,2.663,2.126,0.749,0.6987,3.849,0.079,1.0,0.04413,29.42,3.25,54.7,0,0,LFP,36,96.66,2832,0,Normal
1977,60,4.1053,-5.696,43.7,4.0981,2.5641,1.379,4.749,0.6658,7.423,8.312,0.97535,0.20304,50.61,31.96,50.4,1,1,NCA,1352,59.98,0,3,Deep_Discharge
518,75,3.5203,-14.001,47.45,4.2472,2.7199,0.857,4.247,0.4581,3.185,10.181,0.96637,0.07975,54.4,33.89,55.7,2,1,NMC,315,88.86,966,1,Thermal_Runaway_Risk
755,200,3.8999,-6.777,24.19,4.089,2.6811,2.672,4.304,0.3119,7.736,1.186,0.99358,0.09798,41.0,16.38,49.8,2,0,LFP,503,86.57,2245,0,Normal
1848,75,2.8934,16.941,40.93,4.0211,2.8766,1.287,0.359,0.5848,0.856,7.47,0.96189,0.18789,44.51,39.35,47.3,2,1,NCA,1319,61.62,0,0,Normal
1661,100,3.4044,1.282,31.03,4.0759,2.6147,2.549,1.301,0.5262,0.603,3.072,1.0,0.17361,48.18,28.51,69.5,1,1,LFP,1164,65.96,1317,0,Normal
11,75,3.7776,-4.304,31.58,4.0249,2.5691,0.7,0.676,0.498,0.93,11.805,1.0,0.03949,37.16,26.81,50.9,0,0,NMC,0,99.48,1459,3,Deep_Discharge
1551,75,2.9934,7.025,33.14,4.0848,2.7201,1.133,4.354,0.7891,0.955,0.652,0.99691,0.16036,49.25,30.2,49.9,2,1,LFP,1068,66.67,1347,0,Normal
719,150,3.2724,-0.032,30.2,4.032,2.814,2.45,3.8,0.7966,2.087,6.324,0.96984,0.1028,44.3,17.12,45.1,1,0,LFP,501,84.84,2261,0,Normal
554,150,2.8936,-22.131,31.02,4.1099,2.6405,0.285,0.662,0.9487,3.437,10.056,0.97907,0.0872,38.92,23.35,52.2,1,0,LFP,378,88.51,2477,0,Normal
372,100,3.7444,13.731,30.06,4.1945,2.5572,2.777,2.13,0.3192,6.548,8.876,0.96776,0.06528,31.45,28.75,58.0,0,0,NMC,258,88.86,1158,3,Deep_Discharge
483,60,4.2078,-12.487,24.24,4.0169,2.7196,1.31,2.657,0.9372,3.308,6.587,0.99332,0.07331,31.82,15.91,38.6,0,0,NMC,369,91.49,1039,0,Normal
972,75,3.9992,-6.851,22.92,4.1408,2.9809,2.938,3.633,0.772,1.275,10.313,0.96554,0.11606,25.82,17.23,38.9,2,0,NMC,706,81.42,437,0,Normal
1670,60,4.2132,-30.272,18.51,4.011,2.9837,2.164,1.608,0.7616,0.539,11.766,1.0,0.17159,26.03,7.52,61.4,0,0,LFP,1152,67.78,1261,0,Normal
1251,75,4.0261,16.439,11.15,4.2212,2.8543,2.858,1.594,0.9944,4.594,1.231,0.96534,0.1368,14.84,10.45,54.3,1,0,NMC,907,75.09,204,2,Overcharge
622,75,4.04,2.493,29.09,4.2303,2.8886,0.385,2.752,0.3544,2.081,0.882,0.94613,0.09295,48.82,18.78,49.9,0,1,NMC,442,87.72,765,2,Overcharge
306,100,3.6369,5.697,21.57,4.1231,2.6018,2.222,2.723,0.8622,3.08,9.992,1.0,0.06156,38.1,19.63,58.3,0,0,NCA,212,91.51,833,0,Normal
456,150,3.5515,16.276,13.62,4.1923,2.6873,2.651,0.738,0.7153,2.163,2.928,0.99987,0.07377,30.68,6.17,35.5,0,0,NMC,282,90.7,1062,0,Normal
159,75,3.3891,16.448,21.78,4.1482,2.8024,2.965,3.621,0.4132,3.422,10.519,0.98186,0.05433,34.98,8.92,56.5,0,0,NMC,80,99.25,1425,0,Normal
330,50,3.9862,-14.086,24.69,4.0852,2.8752,0.294,1.057,0.8396,7.793,4.152,0.97665,0.0639,30.94,13.33,52.5,0,0,NCA,242,92.48,877,0,Normal
775,150,3.064,0.242,24.5,4.0613,2.5833,0.433,4.279,0.5511,7.793,2.553,0.98753,0.10624,34.33,19.74,70.5,1,1,NCA,587,83.24,379,3,Deep_Discharge
224,60,2.8815,-1.717,43.93,4.1896,2.7288,2.249,3.911,0.4769,5.79,3.869,0.99477,0.06064,62.88,30.07,55.3,0,0,NCA,216,95.23,943,0,Normal
982,75,4.1744,-3.612,24.05,4.1075,2.5814,0.309,4.908,0.7041,2.121,10.9,1.0,0.12218,37.91,15.82,48.8,1,1,NMC,688,81.28,487,3,Deep_Discharge
728,50,2.8055,-16.09,44.46,4.2301,2.8167,0.232,1.021,0.6339,6.875,8.888,0.9733,0.10847,63.85,32.14,64.1,2,2,LTO,505,85.47,7012,2,Overcharge
1527,60,4.2164,28.501,22.49,4.2439,2.8861,1.726,4.734,0.41,0.382,0.49,1.0,0.1617,33.2,13.87,55.4,2,1,NCA,1074,67.98,0,2,Overcharge
1479,200,3.8568,20.283,34.82,4.0526,2.9167,1.682,3.717,0.8117,4.263,11.889,0.96789,0.16109,35.22,21.88,53.5,2,0,NMC,1063,69.61,11,0,Normal
1068,50,3.2763,8.868,19.99,4.1403,2.8662,1.918,4.43,0.5183,7.053,2.551,0.95732,0.12132,28.14,8.35,33.1,0,0,NMC,721,80.94,436,0,Normal
1237,75,3.8118,27.136,47.16,4.1342,2.5796,0.239,0.364,0.6444,3.524,5.857,0.98946,0.14211,60.83,34.38,65.9,2,2,LFP,877,73.12,1680,3,Deep_Discharge
1082,60,3.9859,9.489,42.26,4.217,2.9142,1.609,1.74,0.5021,2.188,2.738,0.96227,0.12984,60.36,30.64,23.1,2,0,LFP,754,76.97,1845,0,Normal
643,150,3.1558,-6.062,37.49,4.1727,2.6672,1.003,0.341,0.6082,5.121,3.323,0.99787,0.09592,54.77,32.37,60.0,1,0,NMC,444,86.25,831,0,Normal
615,150,3.9178,-8.43,49.78,4.1518,2.9179,2.317,1.073,0.4747,6.601,0.853,1.0,0.09,61.68,35.85,75.7,1,0,LFP,448,89.48,2228,0,Normal
194,60,3.9663,7.714,38.7,4.1698,2.6255,1.175,4.444,0.6366,5.454,7.917,0.99895,0.0552,54.18,28.57,59.5,1,0,NCA,89,95.13,904,0,Normal
1948,50,3.1616,-27.563,34.39,4.0974,2.7379,1.198,2.172,0.4125,2.246,6.402,0.99053,0.1973,47.05,33.51,32.6,3,0,NMC,1397,58.65,0,0,Normal
488,75,2.8608,17.334,16.45,4.2401,2.7883,2.032,3.423,0.4979,1.266,7.997,0.95355,0.081,30.06,3.11,39.8,0,1,NMC,301,90.39,932,2,Overcharge
156,60,3.096,-32.569,6.44,4.0144,2.5174,2.05,2.523,0.4493,2.408,4.481,0.99824,0.06699,16.69,4.87,89.0,0,0,NMC,35,98.03,1425,3,Deep_Discharge
609,100,3.0909,22.047,17.06,4.0073,2.9518,0.363,2.473,0.5526,1.405,10.364,0.95754,0.09011,22.74,10.8,78.3,1,0,NMC,429,88.47,916,0,Normal
1249,50,2.8946,9.934,13.14,4.1039,2.7558,1.953,3.319,0.8812,7.68,6.372,0.97548,0.14169,30.19,5.63,33.4,0,0,NMC,858,72.25,194,0,Normal
411,50,3.8527,39.015,22.0,4.0386,2.596,2.042,2.287,0.6468,3.134,11.526,0.94871,0.07827,32.35,15.68,45.6,1,0,LFP,308,92.47,2507,3,Deep_Discharge
1228,100,3.351,3.602,40.94,4.1362,2.5804,1.481,0.299,0.5968,7.75,9.995,0.96455,0.12793,46.2,29.67,35.7,2,0,NCA,822,75.2,0,3,Deep_Discharge
1102,60,4.0824,13.119,19.33,4.0023,2.8433,2.518,4.042,0.7007,4.738,6.561,0.9864,0.12847,30.91,18.56,53.1,2,1,LFP,755,79.19,1832,2,Overcharge
1147,150,3.1656,13.94,25.38,4.1149,2.5409,0.225,1.513,0.8492,5.617,11.72,0.98256,0.13028,40.96,14.51,79.5,0,0,LFP,743,76.34,1823,3,Deep_Discharge
470,50,3.4572,-17.712,30.57,4.0737,2.7199,2.911,3.423,0.5079,7.305,2.752,0.9862,0.07761,36.77,19.45,90.6,0,0,NMC,308,89.35,1111,0,Normal
1963,60,3.7266,-21.347,30.92,4.0506,2.7701,1.253,3.359,0.8648,7.951,6.982,0.94128,0.19881,42.75,30.53,39.3,3,2,LFP,1323,56.61,957,0,Normal
1241,200,4.0723,-18.676,24.07,4.1112,2.6166,1.868,0.894,0.4747,7.608,8.375,0.99169,0.14351,38.03,21.92,57.9,1,0,NMC,833,76.83,260,0,Normal
515,75,3.5607,-0.655,41.88,4.2136,2.5646,0.296,0.99,0.8936,3.746,0.965,1.0,0.08039,53.6,36.26,45.7,0,0,NMC,339,92.15,924,3,Deep_Discharge
1625,100,3.3416,-0.145,30.24,4.1638,2.7454,2.185,2.349,0.8835,5.634,6.18,0.96202,0.17896,49.28,22.01,38.6,0,1,NMC,1110,65.2,0,0,Normal
1127,60,4.0572,0.681,31.71,4.04,2.6702,1.722,1.841,0.7136,3.291,2.125,0.9744,0.13554,43.52,29.31,62.9,2,1,NMC,777,75.98,296,0,Normal
392,75,3.2499,9.883,54.76,4.1247,2.5701,2.889,1.512,0.5496,5.153,8.151,0.95133,0.07138,66.48,41.59,20.8,1,0,NMC,310,90.75,939,1,Thermal_Runaway_Risk
630,100,2.9152,-14.857,47.37,4.2329,2.6052,1.383,1.684,0.59,4.321,1.816,0.98908,0.08297,61.28,33.98,73.2,1,0,LFP,365,88.08,2230,2,Overcharge
1668,60,3.4453,16.78,30.19,4.1098,2.7355,2.221,1.421,0.8691,0.443,9.43,1.0,0.17385,33.53,29.28,43.8,1,1,LFP,1211,64.72,1286,0,Normal
1847,100,3.9384,8.611,35.46,4.1176,2.5665,0.408,0.732,0.3577,6.968,7.228,0.97379,0.18732,42.71,32.4,47.1,1,0,LFP,1351,61.77,1132,3,Deep_Discharge
607,75,2.8446,31.614,20.78,4.2353,2.9681,0.381,0.622,0.8508,3.045,1.926,0.99145,0.08712,34.13,12.42,59.9,1,0,NMC,456,87.83,869,2,Overcharge
979,60,3.6495,8.619,9.11,4.034,2.8877,2.857,4.424,0.3933,3.758,7.392,0.98488,0.11373,14.83,2.75,48.4,3,1,NCA,645,78.36,110,0,Normal
433,75,3.662,-1.389,36.82,4.1838,2.6628,0.909,4.111,0.8709,2.955,0.1,0.99077,0.07791,47.64,23.52,59.6,0,0,NMC,352,92.2,1101,0,Normal
1354,75,4.1464,42.95,19.43,4.0748,2.6292,2.755,2.573,0.9309,4.021,0.442,0.96153,0.14008,30.96,11.43,36.6,3,0,NMC,954,73.7,117,0,Normal
1166,60,3.2154,-1.679,35.64,4.2165,2.9371,0.445,1.735,0.6594,4.122,2.625,0.97174,0.14166,48.91,24.88,35.0,1,0,LFP,831,79.61,1829,0,Normal
1823,75,3.2043,5.79,51.48,4.0136,2.7135,1.986,3.496,0.827,5.17,4.538,0.96025,0.18804,61.03,42.96,53.7,5,2,LFP,1267,62.65,1085,0,Normal
539,60,3.4387,8.691,11.24,4.2476,2.9314,1.744,0.724,0.4417,3.193,1.75,0.96518,0.08478,16.97,-1.49,78.4,0,0,NCA,328,86.39,720,2,Overcharge
277,75,3.3175,18.621,7.21,4.1922,2.8712,2.905,0.688,0.8402,2.056,9.45,0.98037,0.07435,26.54,-6.9,80.0,1,0,NMC,252,93.04,1170,0,Normal
232,100,3.8677,1.71,20.82,4.0711,2.5461,1.331,0.877,0.792,3.356,1.342,0.99773,0.06213,34.13,20.1,33.1,0,0,NMC,141,94.07,1302,3,Deep_Discharge
1552,75,3.7305,55.341,38.1,4.1902,2.9068,0.336,3.522,0.3803,2.776,0.537,0.97019,0.16531,41.68,25.1,51.0,2,0,NMC,1076,68.28,0,0,Normal
1594,150,3.9004,-11.466,42.5,4.2307,2.7699,1.527,4.143,0.6528,4.675,0.088,0.98395,0.16539,50.17,32.97,46.6,4,2,LFP,1099,67.8,1310,1,Thermal_Runaway_Risk
1113,60,3.9891,29.792,38.09,4.0282,2.8388,2.508,2.774,0.8363,5.893,6.77,0.99316,0.12923,47.45,23.63,40.0,0,0,LFP,786,76.95,1876,0,Normal
1515,75,4.1383,-29.247,32.88,4.2284,2.6095,0.347,1.01,0.3648,5.82,6.899,0.98008,0.15793,46.03,21.38,41.1,1,1,LTO,1049,68.94,6507,2,Overcharge
1222,100,3.4249,-19.691,30.17,4.09,2.5001,0.301,1.817,0.7612,7.165,2.235,1.0,0.13576,45.0,15.22,55.4,2,0,LFP,807,75.45,1832,3,Deep_Discharge
361,75,4.2278,-31.125,31.24,4.0016,2.6668,2.501,4.15,0.8609,1.882,3.167,0.98175,0.06428,50.79,23.59,53.1,0,0,NCA,252,92.8,808,0,Normal
1464,75,3.1127,-18.504,41.84,4.0281,2.5953,2.507,2.66,0.5438,4.175,9.356,0.95086,0.16409,46.92,31.09,66.5,1,0,NCA,1045,70.08,0,3,Deep_Discharge
25,50,3.8358,-32.72,23.56,4.2212,2.7176,0.76,2.365,0.5673,5.107,10.721,0.999,0.04248,36.53,14.64,46.9,1,0,NCA,21,95.63,1138,1,Thermal_Runaway_Risk
1048,60,3.5743,2.164,30.42,4.2457,2.5454,2.041,3.364,0.4921,4.269,3.929,0.96265,0.11835,34.81,26.26,56.5,2,0,NMC,655,79.74,404,2,Overcharge
1417,60,3.9845,-17.858,18.45,4.2238,2.9475,0.38,1.903,0.4309,5.233,5.238,1.0,0.15685,23.93,13.81,42.2,0,1,LFP,987,71.97,1590,2,Overcharge
506,200,3.4913,30.296,33.59,4.1104,2.5594,2.344,0.221,0.9705,6.901,0.825,1.0,0.0815,34.78,28.65,36.2,0,0,NCA,301,89.79,716,3,Deep_Discharge
1324,60,3.9367,10.053,30.18,4.2404,2.8821,1.055,4.716,0.7925,1.008,10.143,0.96557,0.14122,47.7,16.05,52.3,1,2,LFP,904,76.01,1679,1,Thermal_Runaway_Risk
1362,150,4.1487,1.333,55.86,4.1017,2.9697,0.845,3.611,0.3369,3.17,7.885,1.0,0.14647,75.01,46.5,15.6,3,0,NMC,924,72.46,0,1,Thermal_Runaway_Risk
266,100,3.8618,5.315,15.22,4.0284,2.5741,2.097,4.799,0.9494,4.191,0.951,1.0,0.0589,29.76,1.4,30.0,1,0,NCA,191,93.0,920,3,Deep_Discharge
460,60,3.9253,12.921,39.37,4.0852,2.6732,2.752,4.28,0.3809,4.329,7.078,0.94702,0.09157,48.8,27.48,34.5,0,0,LFP,306,91.21,2437,0,Normal
1716,75,2.8974,23.854,24.88,4.2496,2.8655,0.316,1.995,0.9468,0.394,1.227,0.97045,0.1817,38.66,20.59,49.8,3,0,NCA,1187,64.5,0,2,Overcharge
455,100,3.0972,-9.945,38.24,4.1565,2.8572,0.602,2.017,0.6162,4.743,8.919,0.97704,0.0826,56.29,35.06,66.1,1,0,NCA,346,89.32,593,0,Normal
1383,150,4.2127,-13.632,37.49,4.085,2.5187,0.916,0.892,0.64,5.658,1.581,0.97728,0.15109,55.33,27.49,31.1,2,0,NMC,939,74.88,76,3,Deep_Discharge
1091,60,3.8051,8.296,27.11,4.156,2.5353,2.798,4.075,0.678,3.3,5.604,1.0,0.12399,30.26,14.02,45.0,0,1,LTO,763,76.56,6832,3,Deep_Discharge
1006,60,3.6141,31.379,19.68,4.1073,2.5601,2.656,3.175,0.3656,7.332,8.503,0.95464,0.11216,34.63,13.5,45.1,2,2,NMC,716,81.26,445,3,Deep_Discharge
862,60,3.3321,-27.238,19.43,4.0124,2.784,2.74,1.428,0.7654,5.539,2.186,0.97645,0.10688,21.66,17.28,52.4,1,0,NCA,584,80.93,321,0,Normal
1435,50,2.8644,7.984,31.05,4.0503,2.5275,1.259,4.808,0.7579,5.153,1.19,1.0,0.16388,48.79,19.36,22.6,3,1,LTO,1015,69.48,6460,3,Deep_Discharge
1994,75,3.3352,25.819,22.77,4.0048,2.7942,0.849,3.885,0.7044,1.88,9.08,0.97733,0.19859,37.73,22.65,40.2,2,1,LFP,1432,57.32,959,0,Normal
490,150,3.5234,12.313,27.7,4.0637,2.6712,0.737,4.436,0.9214,7.855,8.838,0.9984,0.08179,37.94,23.93,56.2,0,0,LFP,329,89.03,2463,0,Normal
1856,60,3.1066,6.64,17.59,4.1849,2.8347,2.669,1.035,0.6349,3.881,4.051,0.95108,0.18891,29.47,8.6,64.5,3,0,LFP,1311,61.46,1040,0,Normal
1072,100,3.051,10.807,35.08,4.0483,2.891,0.847,3.044,0.7974,0.57,2.556,1.0,0.12828,48.36,26.12,15.5,0,0,NMC,719,78.63,409,0,Normal
1710,75,3.5372,36.068,21.07,4.132,2.8957,1.686,4.956,0.5375,0.87,11.048,1.0,0.17721,22.45,19.53,30.7,0,3,LFP,1207,63.89,1184,0,Normal
563,60,3.6496,15.899,25.84,4.1754,2.5188,1.129,1.877,0.9472,2.887,7.744,0.98053,0.08609,39.11,11.18,59.1,1,1,NMC,403,90.15,880,3,Deep_Discharge
1125,50,3.1479,-31.022,43.16,4.1372,2.9736,1.597,2.136,0.9525,0.618,6.411,0.97263,0.12258,43.93,32.11,50.3,2,0,NCA,770,76.93,53,3,Deep_Discharge
215,100,3.6517,-1.691,31.48,4.0038,2.7933,1.168,2.778,0.6375,1.598,3.271,0.98732,0.06179,39.37,20.64,82.3,0,1,NMC,162,94.44,1302,0,Normal
1461,150,4.1055,1.751,37.56,4.0908,2.9478,1.02,0.414,0.8152,5.519,4.382,0.97387,0.1558,42.09,31.66,13.8,2,1,NMC,1022,68.9,0,0,Normal
1723,100,3.4861,20.517,20.45,4.1104,2.8076,1.397,1.284,0.4633,2.938,4.056,0.99682,0.17784,22.96,14.32,81.9,3,1,NMC,1211,66.08,0,0,Normal
1592,50,4.0432,1.665,32.77,4.0857,2.7421,1.132,1.75,0.7505,3.471,11.437,0.97099,0.15924,33.87,29.14,43.1,1,0,LFP,1140,64.77,1386,0,Normal
558,60,4.1445,0.321,34.31,4.1366,2.8649,2.551,0.244,0.3595,7.636,1.653,0.95677,0.08605,34.92,20.08,58.8,1,0,NCA,394,90.27,606,1,Thermal_Runaway_Risk
158,50,2.934,0.854,20.34,4.1283,2.6097,1.826,1.715,0.9038,5.271,5.214,0.99532,0.05159,24.01,12.78,41.4,0,0,NMC,102,99.48,1361,0,Normal
488,75,2.9389,4.797,30.61,4.0469,2.5516,0.693,2.817,0.8051,2.547,0.522,0.96187,0.07932,37.75,29.85,42.3,0,0,NMC,317,87.96,1071,3,Deep_Discharge
685,100,3.4903,-1.868,25.79,4.188,2.5452,0.861,0.293,0.9684,2.924,6.238,0.98194,0.08992,30.72,23.67,43.7,2,0,LFP,530,85.75,2196,1,Thermal_Runaway_Risk
1265,50,3.6527,-8.383,32.72,4.0403,2.9246,0.35,2.753,0.8448,7.58,10.118,1.0,0.13628,38.65,30.77,75.3,0,1,NMC,922,75.7,203,0,Normal
793,100,3.4175,-2.954,16.77,4.1147,2.9562,1.039,4.039,0.4281,3.734,11.616,0.95607,0.10369,26.01,8.56,57.8,0,0,NMC,560,82.96,708,0,Normal
1776,75,3.2734,6.103,19.5,4.1891,2.9072,2.075,0.901,0.6272,3.667,3.718,0.95433,0.18166,24.93,13.52,44.0,3,0,NCA,1238,63.08,0,1,Thermal_Runaway_Risk
1905,100,3.7294,12.413,16.07,4.1743,2.9522,0.712,4.815,0.6797,2.416,2.303,0.97764,0.18996,28.32,9.37,74.7,1,0,NMC,1374,60.6,0,0,Normal
4,200,2.803,54.729,18.5,4.108,2.9924,0.478,2.192,0.8799,2.77,7.44,0.98017,0.03151,22.63,8.02,58.8,0,0,LFP,0,100.0,3000,0,Normal
1619,50,4.2037,-26.584,23.74,4.1972,2.763,1.099,2.304,0.6853,6.139,3.702,0.99337,0.18017,28.27,11.13,79.5,4,1,LFP,1166,66.89,1335,4,Internal_Short
1843,150,3.1365,11.744,35.13,4.1784,2.5769,1.915,2.671,0.6337,6.559,1.193,1.0,0.19022,40.21,21.88,42.4,0,1,LFP,1326,60.91,1151,3,Deep_Discharge
360,50,4.1298,29.516,30.92,4.0961,2.804,1.524,2.087,0.7991,2.176,2.471,0.95158,0.06394,49.65,18.91,82.4,0,0,NMC,270,95.92,1094,0,Normal
458,60,2.9581,-15.47,30.89,4.2239,2.6769,1.13,3.331,0.7495,7.529,0.257,0.98086,0.07679,44.26,20.85,75.2,1,0,NMC,280,90.09,958,2,Overcharge
247,150,3.1452,13.693,20.24,4.0355,2.6732,2.672,1.054,0.8241,2.748,10.618,0.94779,0.05655,26.69,8.6,55.1,0,0,NCA,223,94.24,905,0,Normal
1589,150,3.1406,-7.298,29.78,4.0896,2.8639,1.512,4.618,0.6326,5.767,4.507,0.99131,0.16755,44.43,17.72,32.0,1,0,NMC,1147,66.12,0,0,Normal
1696,75,4.2444,-10.328,42.57,4.1745,2.5453,1.474,4.368,0.8065,5.064,9.351,0.96811,0.17962,59.24,32.44,73.6,3,1,NMC,1163,63.96,0,3,Deep_Discharge
945,75,2.8067,-14.663,32.95,4.2182,2.5188,0.289,3.295,0.9798,0.529,7.861,0.9887,0.11196,51.46,22.96,67.0,3,3,NMC,718,78.27,382,3,Deep_Discharge
421,100,3.7275,-1.814,38.11,4.0806,2.8476,1.99,3.989,0.4271,6.932,2.32,0.98983,0.07906,39.67,23.84,57.8,0,0,NMC,277,89.96,1109,0,Normal
1946,100,4.061,-2.564,24.95,4.1403,2.6304,1.486,3.601,0.3366,5.161,4.747,0.98968,0.19324,41.74,19.91,69.7,2,2,LTO,1337,59.21,6009,0,Normal
1761,50,3.7748,15.066,25.21,4.003,2.6928,0.606,2.477,0.6995,4.761,5.346,0.97827,0.17855,42.05,18.65,73.9,2,4,NMC,1272,65.14,0,2,Overcharge
14,100,3.326,-28.883,35.21,4.0927,2.6538,0.882,0.947,0.4109,4.552,7.811,0.9432,0.04018,51.6,24.44,54.8,0,0,NMC,56,100.0,1438,0,Normal
735,75,4.1895,17.0,20.62,4.0827,2.8074,0.767,1.756,0.4155,5.421,11.122,0.95488,0.10371,30.73,17.57,51.7,0,0,LFP,501,86.4,2271,0,Normal
1596,75,4.0956,16.556,28.79,4.2106,2.5773,0.542,4.445,0.7705,0.935,2.284,0.9896,0.15843,46.79,19.39,82.0,2,2,NMC,1119,67.7,0,3,Deep_Discharge
1145,75,3.4292,6.179,31.87,4.0185,2.8603,1.42,3.396,0.5954,6.133,4.843,1.0,0.13747,45.0,16.97,53.7,1,0,NMC,793,78.39,323,0,Normal
276,75,3.6313,45.756,26.1,4.0155,2.9625,1.217,4.353,0.3228,2.652,2.428,0.94642,0.06274,33.95,11.75,52.0,0,1,LFP,201,94.18,2690,0,Normal
1581,150,4.2029,24.668,21.55,4.1107,2.9181,1.208,4.414,0.6931,3.546,9.892,0.93869,0.16352,28.89,17.48,49.0,1,3,NMC,1053,69.32,0,0,Normal
452,75,4.2247,-10.018,23.5,4.1018,2.9535,0.904,2.731,0.4711,0.618,8.834,1.0,0.08524,38.79,19.66,39.5,0,0,LFP,292,91.34,2552,0,Normal
1413,200,3.4522,-23.79,16.22,4.0404,2.9685,1.422,2.295,0.6036,1.36,9.908,0.98425,0.14997,33.23,14.56,64.5,3,2,LFP,1000,71.98,1482,0,Normal
1317,60,4.0287,-13.756,32.77,4.0658,2.6862,1.733,2.261,0.3273,6.514,9.281,0.94918,0.14775,37.26,28.03,65.5,1,1,NCA,943,73.54,0,0,Normal
